OBJECTID	FORMULARIO	GRAVEDAD	CLASE_ACC
432363	A001235443	SOLO DANOS	CHOQUE
432364	A001235300	CON HERIDOS	OTRO
432365	A001235411	SOLO DANOS	CHOQUE
432366	A001235707	SOLO DANOS	CHOQUE
432367	A001235668	CON HERIDOS	CHOQUE
432368	A001233945	SOLO DANOS	CHOQUE
432369	A001235779	SOLO DANOS	CHOQUE
432370	A001233866	CON HERIDOS	CHOQUE
432371	A001235567	SOLO DANOS	CHOQUE
432372	A001235738	CON HERIDOS	CHOQUE
432373	A001235084	SOLO DANOS	CHOQUE
432374	A001235467	SOLO DANOS	CHOQUE
432405	A001131675	SOLO DANOS	CHOQUE
432416	A001177057	CON HERIDOS	CHOQUE
432418	A001233276	SOLO DANOS	CHOQUE
432419	A001233591	CON HERIDOS	CHOQUE
432420	A001232478	SOLO DANOS	CHOQUE
432421	A001233326	CON HERIDOS	CHOQUE
432422	A001232853	CON HERIDOS	ATROPELLO
432423	A001232743	SOLO DANOS	CHOQUE
432424	A001232905	SOLO DANOS	CHOQUE
432425	A001233005	CON HERIDOS	CHOQUE
432426	A001233341	SOLO DANOS	CHOQUE
432427	A001233459	SOLO DANOS	CHOQUE
432428	A001233489	SOLO DANOS	CHOQUE
432429	A001233269	CON HERIDOS	CHOQUE
432430	A001233303	CON HERIDOS	CHOQUE
432431	A001233497	SOLO DANOS	CHOQUE
432432	A001233430	CON HERIDOS	CHOQUE
432433	A001233502	CON HERIDOS	CHOQUE
432434	A001233708	CON HERIDOS	CHOQUE
432435	A001233270	SOLO DANOS	CHOQUE
432436	A001233318	SOLO DANOS	CHOQUE
432437	A001233370	SOLO DANOS	CHOQUE
432438	A001233255	CON HERIDOS	CHOQUE
432439	A001233343	CON HERIDOS	ATROPELLO
432440	A001233096	CON HERIDOS	CAIDA DE OCUPANTE
432441	A001233262	CON HERIDOS	CHOQUE
432442	A001233065	CON HERIDOS	CHOQUE
432443	A001233278	SOLO DANOS	CHOQUE
432444	A001233067	CON HERIDOS	CHOQUE
432445	A001233623	CON MUERTOS	CHOQUE
432446	A001233522	CON HERIDOS	ATROPELLO
432447	A001233793	CON HERIDOS	ATROPELLO
432448	A001233340	CON HERIDOS	CHOQUE
432449	A001232436	CON HERIDOS	ATROPELLO
432450	A001233503	CON HERIDOS	CHOQUE
432451	A001233455	CON HERIDOS	VOLCAMIENTO
432452	A001233800	CON HERIDOS	CAIDA DE OCUPANTE
432453	A001233817	CON HERIDOS	CHOQUE
432454	A001233030	CON HERIDOS	ATROPELLO
432455	A001233135	CON HERIDOS	CHOQUE
432456	A001184766	CON HERIDOS	VOLCAMIENTO
432457	A001232902	SOLO DANOS	CHOQUE
432458	A001233572	CON HERIDOS	CHOQUE
432459	A001233469	SOLO DANOS	CHOQUE
432460	A001233342	CON HERIDOS	ATROPELLO
432461	A001128562	CON HERIDOS	CHOQUE
432462	A001128719	CON HERIDOS	CHOQUE
432463	A001131749	SOLO DANOS	CHOQUE
432464	A001128213	CON HERIDOS	ATROPELLO
432465	A001127887	SOLO DANOS	CHOQUE
432466	A001128464	SOLO DANOS	CHOQUE
432467	A001128628	CON HERIDOS	CHOQUE
432468	A001128687	CON HERIDOS	CHOQUE
432469	A001128602	CON HERIDOS	CHOQUE
432470	A001128248	CON HERIDOS	ATROPELLO
432471	A001128201	SOLO DANOS	CHOQUE
432472	A001128244	SOLO DANOS	CHOQUE
432473	A001128311	SOLO DANOS	CHOQUE
432474	A001128531	SOLO DANOS	CHOQUE
432475	A001127648	CON HERIDOS	CHOQUE
432476	A001128702	CON HERIDOS	CHOQUE
432477	A001128587	SOLO DANOS	CHOQUE
432478	A001128522	SOLO DANOS	CHOQUE
432479	A001128517	SOLO DANOS	CHOQUE
432480	A001128623	CON HERIDOS	CHOQUE
432481	A001128597	CON HERIDOS	CHOQUE
432482	A001128494	CON MUERTOS	CHOQUE
432483	A001128148	CON HERIDOS	ATROPELLO
432484	A001128584	CON HERIDOS	CHOQUE
432485	A001128493	CON HERIDOS	CAIDA DE OCUPANTE
432486	A001128264	SOLO DANOS	CHOQUE
432487	A001128566	SOLO DANOS	CHOQUE
432488	A001128190	SOLO DANOS	CHOQUE
432489	A001127885	SOLO DANOS	CHOQUE
432490	A001177707	CON HERIDOS	CHOQUE
432491	A001176833	SOLO DANOS	CHOQUE
432492	A001176890	SOLO DANOS	CHOQUE
432493	A001176945	SOLO DANOS	CHOQUE
432494	A001176955	SOLO DANOS	CHOQUE
432495	A001176966	CON HERIDOS	CHOQUE
432496	A001177193	CON HERIDOS	CHOQUE
432497	A001136480	CON HERIDOS	CHOQUE
432498	A001176445	CON HERIDOS	CHOQUE
432499	A001177699	CON HERIDOS	CHOQUE
432500	A001176714	SOLO DANOS	CHOQUE
432501	A001176772	SOLO DANOS	CHOQUE
432502	A001136502	CON HERIDOS	ATROPELLO
432503	A001176713	SOLO DANOS	CHOQUE
432504	A001176749	SOLO DANOS	CHOQUE
432505	A001176568	CON HERIDOS	CHOQUE
432506	A001180814	SOLO DANOS	CHOQUE
432507	A001183674	SOLO DANOS	CHOQUE
432508	A001180679	SOLO DANOS	CHOQUE
432509	A001179020	SOLO DANOS	CHOQUE
432510	A001179820	SOLO DANOS	CHOQUE
432511	A001178603	SOLO DANOS	CHOQUE
432512	A001177819	SOLO DANOS	CHOQUE
432513	A001177991	SOLO DANOS	CHOQUE
432514	A001183545	CON HERIDOS	CHOQUE
432515	A001184101	CON HERIDOS	CHOQUE
432516	A001183163	CON HERIDOS	CHOQUE
432517	A001180945	SOLO DANOS	CHOQUE
432518	A001181894	SOLO DANOS	CHOQUE
432519	A001179477	SOLO DANOS	CHOQUE
432520	A001179584	SOLO DANOS	CHOQUE
432521	A001184390	SOLO DANOS	CHOQUE
432522	A001183158	SOLO DANOS	CHOQUE
432523	A001178651	SOLO DANOS	CHOQUE
432524	A001184226	SOLO DANOS	CHOQUE
432525	A001184526	CON MUERTOS	CHOQUE
432526	A001184847	CON HERIDOS	CHOQUE
432527	A001184909	SOLO DANOS	CHOQUE
432528	A001178354	SOLO DANOS	CHOQUE
432529	A001177384	SOLO DANOS	CHOQUE
432530	A001180551	SOLO DANOS	CHOQUE
432531	A001181704	SOLO DANOS	CHOQUE
432532	A001178856	SOLO DANOS	CHOQUE
432533	A001183004	SOLO DANOS	CHOQUE
432534	A001182031	SOLO DANOS	CHOQUE
432535	A001185334	CON HERIDOS	CHOQUE
432536	A001179209	SOLO DANOS	CHOQUE
432537	A001183200	CON HERIDOS	ATROPELLO
432538	A001184170	CON HERIDOS	CHOQUE
432539	A001179586	SOLO DANOS	CHOQUE
432540	A001183204	SOLO DANOS	CHOQUE
432541	A001178709	SOLO DANOS	CHOQUE
432542	A001183417	SOLO DANOS	CHOQUE
432543	A001179810	SOLO DANOS	CHOQUE
432544	A001177911	SOLO DANOS	CHOQUE
432545	A001179973	SOLO DANOS	CHOQUE
432546	A001233803	SOLO DANOS	CHOQUE
432547	A001233335	SOLO DANOS	CHOQUE
432548	A001233858	SOLO DANOS	CHOQUE
432549	A001232967	CON HERIDOS	CHOQUE
432550	A001234296	CON HERIDOS	CHOQUE
432551	A001234088	SOLO DANOS	CHOQUE
432552	A001233938	SOLO DANOS	CHOQUE
432553	A001232925	SOLO DANOS	CHOQUE
432554	A001233463	CON HERIDOS	ATROPELLO
432555	A001234110	SOLO DANOS	CHOQUE
432556	A001234018	SOLO DANOS	CHOQUE
432557	A001233968	SOLO DANOS	CHOQUE
432558	A001233640	SOLO DANOS	CHOQUE
432559	A001234020	CON HERIDOS	CHOQUE
432560	A001233795	CON HERIDOS	CHOQUE
432561	A001233882	CON HERIDOS	CHOQUE
432562	A001233670	SOLO DANOS	CHOQUE
432563	A001232982	SOLO DANOS	CHOQUE
432564	A001234287	CON HERIDOS	CHOQUE
432565	A001231976	SOLO DANOS	CHOQUE
432566	A001233754	SOLO DANOS	CHOQUE
432567	A001233152	CON HERIDOS	CHOQUE
432568	A001233996	CON HERIDOS	ATROPELLO
432569	A001233541	SOLO DANOS	CHOQUE
432570	A001234141	SOLO DANOS	CHOQUE
432571	A001233988	SOLO DANOS	CHOQUE
432572	A001233719	SOLO DANOS	CHOQUE
432573	A001233062	SOLO DANOS	CHOQUE
432574	A001233995	CON HERIDOS	CHOQUE
432575	A001234216	SOLO DANOS	CHOQUE
432576	A001233813	CON HERIDOS	CHOQUE
432577	A001184945	SOLO DANOS	CHOQUE
432578	A001234601	CON HERIDOS	CHOQUE
432579	A001234394	SOLO DANOS	CHOQUE
432580	A001233829	CON HERIDOS	ATROPELLO
432581	A001234043	SOLO DANOS	CHOQUE
432582	A001234283	CON HERIDOS	CHOQUE
432583	A001234172	CON HERIDOS	ATROPELLO
432584	A001232642	SOLO DANOS	CHOQUE
432585	A001234188	CON HERIDOS	CHOQUE
432586	A001234048	CON HERIDOS	ATROPELLO
432587	A001234213	SOLO DANOS	CHOQUE
432588	A001234348	SOLO DANOS	CHOQUE
432589	A001184780	CON HERIDOS	CHOQUE
432591	A001184220	CON HERIDOS	VOLCAMIENTO
432592	A001184594	SOLO DANOS	CHOQUE
432593	A001178946	SOLO DANOS	CHOQUE
432594	A001183776	SOLO DANOS	CHOQUE
432595	A001178423	SOLO DANOS	CHOQUE
432596	A001185020	CON HERIDOS	CHOQUE
432597	A001177526	SOLO DANOS	CHOQUE
432598	A001183464	CON HERIDOS	CHOQUE
432599	A001178711	SOLO DANOS	CHOQUE
432600	A001179233	SOLO DANOS	CHOQUE
432601	A001179397	SOLO DANOS	CHOQUE
432602	A001184028	SOLO DANOS	CHOQUE
432603	A001181382	SOLO DANOS	CHOQUE
432604	A001178437	SOLO DANOS	CHOQUE
432605	A001183475	CON HERIDOS	CHOQUE
432606	A001183368	SOLO DANOS	CHOQUE
432607	A001184130	CON MUERTOS	CHOQUE
432608	A001184764	CON HERIDOS	CHOQUE
432609	A001181864	SOLO DANOS	CHOQUE
432610	A001184514	CON HERIDOS	CHOQUE
432611	A001178519	SOLO DANOS	CHOQUE
432612	A001183319	SOLO DANOS	CHOQUE
432613	A001182632	CON MUERTOS	CHOQUE
432614	A001183367	SOLO DANOS	CHOQUE
432615	A001181091	SOLO DANOS	CHOQUE
432616	A001177507	SOLO DANOS	CHOQUE
432617	A001180411	SOLO DANOS	CHOQUE
432618	A001183324	SOLO DANOS	CHOQUE
432619	A001184217	SOLO DANOS	CHOQUE
432620	A001184596	SOLO DANOS	CHOQUE
432621	A001183908	SOLO DANOS	CHOQUE
432622	A001184427	CON HERIDOS	CHOQUE
432623	A001178650	SOLO DANOS	CHOQUE
432624	A001183479	SOLO DANOS	CHOQUE
432625	A001183782	CON MUERTOS	ATROPELLO
432626	A001181616	SOLO DANOS	CHOQUE
432627	A001180769	SOLO DANOS	CHOQUE
432628	A001182688	CON HERIDOS	CHOQUE
432629	A001183915	SOLO DANOS	CHOQUE
432630	A001183523	CON HERIDOS	CHOQUE
432631	A001234009	SOLO DANOS	CHOQUE
432632	A001234624	SOLO DANOS	CHOQUE
432633	A001233671	SOLO DANOS	CHOQUE
432634	A001234362	SOLO DANOS	CHOQUE
432635	A001234497	SOLO DANOS	CHOQUE
432636	A001234776	CON HERIDOS	CHOQUE
432637	A001234850	CON HERIDOS	CHOQUE
432638	A001234117	SOLO DANOS	CHOQUE
432639	A001234074	SOLO DANOS	CHOQUE
432640	A001234398	SOLO DANOS	CHOQUE
432641	A001234610	SOLO DANOS	CHOQUE
432642	A001234406	SOLO DANOS	CHOQUE
432643	A001234625	CON HERIDOS	ATROPELLO
432644	A001234166	CON HERIDOS	CHOQUE
432645	A001234197	SOLO DANOS	CHOQUE
432646	A001233999	SOLO DANOS	CHOQUE
432647	A001234600	CON HERIDOS	CHOQUE
432648	A001234434	SOLO DANOS	CHOQUE
432649	A001177907	CON HERIDOS	CHOQUE
432650	A001234856	CON HERIDOS	CHOQUE
432651	A001233531	SOLO DANOS	CHOQUE
432652	A001234146	CON HERIDOS	CHOQUE
432653	A001233768	SOLO DANOS	CHOQUE
432654	A001234310	SOLO DANOS	CHOQUE
432655	A001233629	CON HERIDOS	ATROPELLO
432656	A001182244	CON MUERTOS	CHOQUE
432657	A001234504	CON HERIDOS	CHOQUE
432658	A001184698	CON HERIDOS	CHOQUE
432659	A001234899	CON HERIDOS	CHOQUE
432660	A001234125	SOLO DANOS	CHOQUE
432661	A001234392	CON HERIDOS	CHOQUE
432662	A001234627	CON HERIDOS	CHOQUE
432663	A001234829	CON HERIDOS	CHOQUE
432664	A001234693	SOLO DANOS	CHOQUE
432665	A001233903	CON HERIDOS	CHOQUE
432666	A001234886	CON HERIDOS	CHOQUE
432667	A001233654	CON HERIDOS	CHOQUE
432668	A001234649	CON HERIDOS	CHOQUE
432669	A001233898	CON HERIDOS	CHOQUE
432670	A001233898	CON HERIDOS	CHOQUE
432671	A001234450	SOLO DANOS	CHOQUE
432672	A001185268	SOLO DANOS	CHOQUE
432673	A001234595	CON HERIDOS	CHOQUE
432674	A001234947	CON HERIDOS	CHOQUE
432675	A001182047	SOLO DANOS	CHOQUE
432676	A001182397	SOLO DANOS	CHOQUE
432677	A001182581	CON HERIDOS	VOLCAMIENTO
432678	A001182967	CON HERIDOS	CAIDA DE OCUPANTE
432679	A001180226	SOLO DANOS	CHOQUE
432680	A001181919	SOLO DANOS	CHOQUE
432681	A001181863	SOLO DANOS	CHOQUE
432682	A001180406	SOLO DANOS	CHOQUE
432683	A001179000	SOLO DANOS	CHOQUE
432684	A001182537	CON HERIDOS	CHOQUE
432685	A001183096	CON HERIDOS	CHOQUE
432686	A001182790	SOLO DANOS	CHOQUE
432687	A001179499	SOLO DANOS	CHOQUE
432688	A001182879	SOLO DANOS	CHOQUE
432689	A001178047	SOLO DANOS	CHOQUE
432690	A001179121	SOLO DANOS	CHOQUE
432691	A001177338	SOLO DANOS	CHOQUE
432692	A001182855	SOLO DANOS	CHOQUE
432693	A001181150	SOLO DANOS	CHOQUE
432694	A001176639	SOLO DANOS	CHOQUE
432695	A001183012	SOLO DANOS	CHOQUE
432696	A001181618	SOLO DANOS	CHOQUE
432697	A001176358	SOLO DANOS	CHOQUE
432698	A001178098	SOLO DANOS	CHOQUE
432699	A001180337	SOLO DANOS	CHOQUE
432700	A001177545	SOLO DANOS	CHOQUE
432701	A001177522	SOLO DANOS	CHOQUE
432702	A001179771	SOLO DANOS	CHOQUE
432703	A001179598	SOLO DANOS	CHOQUE
432704	A001182989	CON MUERTOS	CHOQUE
432705	A001182999	CON HERIDOS	ATROPELLO
432706	A001182704	CON HERIDOS	CHOQUE
432707	A001183265	CON HERIDOS	CHOQUE
432708	A001183249	CON HERIDOS	CHOQUE
432709	A001181917	CON HERIDOS	CHOQUE
432710	A001181827	CON HERIDOS	CHOQUE
432711	A001182657	CON HERIDOS	ATROPELLO
432712	A001179716	SOLO DANOS	CHOQUE
432713	A001179249	SOLO DANOS	CHOQUE
432714	A001182228	SOLO DANOS	CHOQUE
432715	A001179138	SOLO DANOS	CHOQUE
432716	A001180614	SOLO DANOS	CHOQUE
432717	A001182880	SOLO DANOS	CHOQUE
432718	A001178803	SOLO DANOS	CHOQUE
432723	A001175909	SOLO DANOS	CHOQUE
432729	A001175597	SOLO DANOS	CHOQUE
432741	A001176324	SOLO DANOS	CHOQUE
432742	A001176745	CON HERIDOS	CHOQUE
432745	A001128427	SOLO DANOS	CHOQUE
432747	A001175760	SOLO DANOS	CHOQUE
432751	A001176628	CON HERIDOS	ATROPELLO
432763	A001233374	SOLO DANOS	CHOQUE
432764	A001233609	SOLO DANOS	CHOQUE
432765	A001232747	SOLO DANOS	CHOQUE
432766	A001184543	CON MUERTOS	ATROPELLO
432767	A001233604	SOLO DANOS	CHOQUE
432768	A001232931	SOLO DANOS	CHOQUE
432769	A001233418	SOLO DANOS	CHOQUE
432770	A001233112	SOLO DANOS	CHOQUE
432771	A001232465	SOLO DANOS	CHOQUE
432772	A001233722	SOLO DANOS	CHOQUE
432773	A001233355	CON HERIDOS	CHOQUE
432774	A001233329	CON HERIDOS	CHOQUE
432775	A001233101	SOLO DANOS	CHOQUE
432776	A001233002	SOLO DANOS	CHOQUE
432777	A001233500	SOLO DANOS	CHOQUE
432778	A001233349	SOLO DANOS	CHOQUE
432779	A001232537	SOLO DANOS	CHOQUE
432780	A001233080	SOLO DANOS	CHOQUE
432781	A001233111	SOLO DANOS	CHOQUE
432782	A001233553	CON HERIDOS	ATROPELLO
432783	A001233098	SOLO DANOS	CHOQUE
432784	A001233987	CON HERIDOS	CHOQUE
432785	A001233066	SOLO DANOS	CHOQUE
432786	A001233977	CON HERIDOS	ATROPELLO
432787	A001233159	SOLO DANOS	CHOQUE
432788	A001233314	SOLO DANOS	CHOQUE
432789	A001232728	SOLO DANOS	CHOQUE
432790	A001233547	SOLO DANOS	CHOQUE
432791	A001233368	SOLO DANOS	CHOQUE
432792	A001233643	SOLO DANOS	CHOQUE
432793	A001233442	SOLO DANOS	CHOQUE
432794	A001233317	CON HERIDOS	VOLCAMIENTO
432795	A001233008	SOLO DANOS	CHOQUE
432796	A001233582	SOLO DANOS	CHOQUE
432797	A001233327	SOLO DANOS	CHOQUE
432798	A001233744	CON HERIDOS	CHOQUE
432799	A001233594	CON HERIDOS	CHOQUE
432800	A001233192	SOLO DANOS	CHOQUE
432801	A001183390	SOLO DANOS	CHOQUE
432802	A001233642	CON HERIDOS	CHOQUE
432803	A001233409	SOLO DANOS	CHOQUE
432804	A001184961	SOLO DANOS	CHOQUE
432805	A001232896	SOLO DANOS	CHOQUE
432806	A001131706	SOLO DANOS	CHOQUE
432852	A001136714	SOLO DANOS	CHOQUE
432853	A001127663	CON MUERTOS	CHOQUE
432854	A001128199	CON HERIDOS	ATROPELLO
432855	A001176923	SOLO DANOS	CHOQUE
432856	A001176769	SOLO DANOS	CHOQUE
432857	A001128431	SOLO DANOS	CHOQUE
432858	A001175678	SOLO DANOS	CHOQUE
432859	A001176763	SOLO DANOS	CHOQUE
432860	A001135989	SOLO DANOS	CHOQUE
432861	A001178653	CON HERIDOS	CHOQUE
432862	A001176397	SOLO DANOS	CHOQUE
432863	A001176620	SOLO DANOS	CHOQUE
432864	A001177328	CON HERIDOS	CHOQUE
432865	A001177096	CON HERIDOS	ATROPELLO
432866	A001178467	CON HERIDOS	CHOQUE
432867	A001177185	CON HERIDOS	CHOQUE
432868	A001176604	SOLO DANOS	CHOQUE
432869	A001177981	CON HERIDOS	CHOQUE
432870	A001177861	CON HERIDOS	CHOQUE
432871	A001178505	CON HERIDOS	CHOQUE
432872	A001177307	CON HERIDOS	CHOQUE
432873	A001176780	CON HERIDOS	CHOQUE
432874	A001176382	SOLO DANOS	CHOQUE
432875	A001178033	CON HERIDOS	CHOQUE
432876	A001178203	CON HERIDOS	CHOQUE
432877	A001177898	CON HERIDOS	ATROPELLO
432878	A001177241	SOLO DANOS	CHOQUE
432879	A001176946	SOLO DANOS	CHOQUE
432880	A001176844	SOLO DANOS	CHOQUE
432881	A001131768	SOLO DANOS	CHOQUE
432882	A001177313	CON HERIDOS	CHOQUE
432883	A001177643	CON HERIDOS	CHOQUE
432884	A001176379	SOLO DANOS	CHOQUE
432885	A001177710	CON HERIDOS	CHOQUE
432886	A001177226	SOLO DANOS	CHOQUE
432887	A001177261	SOLO DANOS	CHOQUE
432888	A001128572	CON HERIDOS	CAIDA DE OCUPANTE
432889	A001178023	CON HERIDOS	CHOQUE
432890	A001178472	CON HERIDOS	ATROPELLO
432891	A001176914	CON HERIDOS	CHOQUE
432892	A001177572	CON HERIDOS	CHOQUE
432903	A001132878	SOLO DANOS	CHOQUE
432906	A001132869	SOLO DANOS	CHOQUE
432907	A001128416	SOLO DANOS	CHOQUE
432912	A001175843	SOLO DANOS	CHOQUE
432917	A001132870	SOLO DANOS	CHOQUE
432924	A001128638	SOLO DANOS	CHOQUE
432932	A001176073	SOLO DANOS	CHOQUE
432936	A001232451	SOLO DANOS	CHOQUE
432937	A001184664	SOLO DANOS	CHOQUE
432938	A001232049	SOLO DANOS	CHOQUE
432939	A001232938	CON HERIDOS	ATROPELLO
432940	A001184899	CON HERIDOS	CAIDA DE OCUPANTE
432941	A001185231	CON HERIDOS	CHOQUE
432942	A001185510	SOLO DANOS	CHOQUE
432943	A001232026	CON HERIDOS	VOLCAMIENTO
432944	A001232469	SOLO DANOS	CHOQUE
432945	A001183840	CON HERIDOS	ATROPELLO
432946	A001232590	CON HERIDOS	CHOQUE
432947	A001232856	SOLO DANOS	CHOQUE
432948	A001232450	CON HERIDOS	CHOQUE
432949	A001184988	SOLO DANOS	CHOQUE
432950	A001232441	SOLO DANOS	CHOQUE
432951	A001232519	SOLO DANOS	CHOQUE
432952	A001233014	CON HERIDOS	CHOQUE
432953	A001232509	SOLO DANOS	CHOQUE
432954	A001232986	SOLO DANOS	CHOQUE
432955	A001232698	CON HERIDOS	ATROPELLO
432956	A001233139	CON HERIDOS	CHOQUE
432957	A001232886	SOLO DANOS	CHOQUE
432958	A001185452	SOLO DANOS	CHOQUE
432959	A001184918	SOLO DANOS	CHOQUE
432960	A001185451	SOLO DANOS	CHOQUE
432961	A001232467	SOLO DANOS	CHOQUE
432962	A001232883	SOLO DANOS	CHOQUE
432963	A001233013	CON HERIDOS	ATROPELLO
432964	A001232437	CON HERIDOS	CHOQUE
432965	A001232917	CON HERIDOS	ATROPELLO
432966	A001232953	CON HERIDOS	CHOQUE
432967	A001232528	CON HERIDOS	CHOQUE
432968	A001232684	SOLO DANOS	CHOQUE
432969	A001233045	CON MUERTOS	CHOQUE
432970	A001232558	SOLO DANOS	CHOQUE
432971	A001232621	SOLO DANOS	CHOQUE
432972	A001232722	SOLO DANOS	CHOQUE
432973	A001232880	CON HERIDOS	ATROPELLO
432974	A001232957	SOLO DANOS	CHOQUE
432975	A001232748	SOLO DANOS	CHOQUE
432976	A001232626	CON HERIDOS	CHOQUE
432977	A001177947	CON HERIDOS	CHOQUE
432978	A001178305	CON HERIDOS	CHOQUE
432979	A001178694	CON HERIDOS	CHOQUE
432980	A001134112	CON HERIDOS	CHOQUE
432994	A001177575	SOLO DANOS	CHOQUE
432996	A001178729	CON HERIDOS	ATROPELLO
432997	A001177079	CON HERIDOS	CHOQUE
432998	A001178491	CON HERIDOS	ATROPELLO
432999	A001178890	CON HERIDOS	CHOQUE
433000	A001177894	CON HERIDOS	CHOQUE
433001	A001176996	SOLO DANOS	CHOQUE
433002	A001176736	SOLO DANOS	CHOQUE
433003	A001177230	SOLO DANOS	CHOQUE
433004	A001178949	CON HERIDOS	CHOQUE
433005	A001178954	CON HERIDOS	CHOQUE
433006	A001128257	SOLO DANOS	CHOQUE
433007	A001179042	CON HERIDOS	CHOQUE
433008	A001177895	CON HERIDOS	CHOQUE
433009	A001178476	CON HERIDOS	CHOQUE
433010	A001177856	CON HERIDOS	CHOQUE
433011	A001179140	CON HERIDOS	CHOQUE
433012	A001177420	CON HERIDOS	CHOQUE
433013	A001176878	CON HERIDOS	CHOQUE
433014	A001179217	CON HERIDOS	ATROPELLO
433015	A001178110	CON HERIDOS	CHOQUE
433016	A001179075	CON HERIDOS	CHOQUE
433017	A001179081	CON HERIDOS	CHOQUE
433018	A001179135	CON HERIDOS	CHOQUE
433019	A001179204	CON HERIDOS	CHOQUE
433020	A001178979	CON HERIDOS	CHOQUE
433021	A001235609	SOLO DANOS	CHOQUE
433022	A001233926	SOLO DANOS	CHOQUE
433023	A001234760	SOLO DANOS	CHOQUE
433024	A001235666	CON HERIDOS	CHOQUE
433025	A001236001	CON HERIDOS	CHOQUE
433026	A001235335	SOLO DANOS	CHOQUE
433027	A001235765	SOLO DANOS	CHOQUE
433028	A001235466	SOLO DANOS	CHOQUE
433029	A001235309	SOLO DANOS	CHOQUE
433030	A001234835	CON MUERTOS	ATROPELLO
433031	A001234741	SOLO DANOS	CHOQUE
433032	A001235815	SOLO DANOS	CHOQUE
433033	A001233164	CON HERIDOS	CHOQUE
433034	A001235175	SOLO DANOS	CHOQUE
433035	A001235030	SOLO DANOS	CHOQUE
433036	A001235769	SOLO DANOS	CHOQUE
433037	A001235060	SOLO DANOS	CHOQUE
433038	A001234444	SOLO DANOS	CHOQUE
433039	A001234586	SOLO DANOS	CHOQUE
433040	A001234060	SOLO DANOS	CHOQUE
433041	A001234112	CON MUERTOS	CHOQUE
433042	A001235123	SOLO DANOS	CHOQUE
433043	A001235714	SOLO DANOS	CHOQUE
433044	A001235803	CON HERIDOS	CHOQUE
433045	A001235492	SOLO DANOS	CHOQUE
433046	A001235599	SOLO DANOS	CHOQUE
433047	A001235189	SOLO DANOS	CHOQUE
433048	A001185485	SOLO DANOS	CHOQUE
433049	A001234789	SOLO DANOS	CHOQUE
433050	A001235786	SOLO DANOS	CHOQUE
433051	A001235296	SOLO DANOS	CHOQUE
433052	A001235184	SOLO DANOS	CHOQUE
433053	A001234759	SOLO DANOS	CHOQUE
433054	A001235099	SOLO DANOS	CHOQUE
433055	A001235622	SOLO DANOS	CHOQUE
433056	A001235050	SOLO DANOS	CHOQUE
433057	A001235331	SOLO DANOS	CHOQUE
433058	A001235535	CON HERIDOS	CHOQUE
433059	A001235564	SOLO DANOS	CHOQUE
433060	A001235743	SOLO DANOS	CHOQUE
433061	A001235151	CON HERIDOS	CHOQUE
433062	A001235938	SOLO DANOS	CHOQUE
433063	A001235361	SOLO DANOS	CHOQUE
433064	A001235400	SOLO DANOS	CHOQUE
433065	A001178350	CON HERIDOS	CHOQUE
433066	A001177471	SOLO DANOS	CHOQUE
433067	A001177270	SOLO DANOS	CHOQUE
433068	A001176927	SOLO DANOS	CHOQUE
433069	A001177304	SOLO DANOS	CHOQUE
433070	A001177287	SOLO DANOS	CHOQUE
433071	A001176532	SOLO DANOS	CHOQUE
433072	A001176970	SOLO DANOS	CHOQUE
433073	A001176983	SOLO DANOS	CHOQUE
433074	A001177269	SOLO DANOS	CHOQUE
433075	A001177329	SOLO DANOS	CHOQUE
433076	A001176989	SOLO DANOS	CHOQUE
433077	A001176264	SOLO DANOS	CHOQUE
433078	A001177331	SOLO DANOS	CHOQUE
433079	A001177349	SOLO DANOS	CHOQUE
433080	A001176218	SOLO DANOS	CHOQUE
433081	A001176862	SOLO DANOS	CHOQUE
433082	A001177322	SOLO DANOS	CHOQUE
433083	A001177494	SOLO DANOS	CHOQUE
433084	A001177286	SOLO DANOS	CHOQUE
433085	A001177305	SOLO DANOS	CHOQUE
433086	A001177170	SOLO DANOS	CHOQUE
433087	A001177934	CON HERIDOS	CHOQUE
433088	A001177467	SOLO DANOS	CHOQUE
433089	A001176398	SOLO DANOS	CHOQUE
433090	A001177405	SOLO DANOS	CHOQUE
433091	A001177251	SOLO DANOS	CHOQUE
433093	A001136109	SOLO DANOS	CHOQUE
433097	A001128598	CON HERIDOS	CHOQUE
433109	A001233344	CON HERIDOS	ATROPELLO
433110	A001233431	SOLO DANOS	CHOQUE
433111	A001233593	CON HERIDOS	ATROPELLO
433112	A001233315	SOLO DANOS	CHOQUE
433113	A001233322	CON HERIDOS	CHOQUE
433114	A001233339	CON HERIDOS	CHOQUE
433115	A001233151	CON HERIDOS	CHOQUE
433116	A001233488	SOLO DANOS	CHOQUE
433117	A001233188	CON HERIDOS	CHOQUE
433118	A001233501	CON HERIDOS	CHOQUE
433119	A001232596	SOLO DANOS	CHOQUE
433120	A001175538	SOLO DANOS	CHOQUE
433121	A001232508	CON MUERTOS	ATROPELLO
433122	A001233881	CON HERIDOS	CHOQUE
433123	A001185409	CON HERIDOS	VOLCAMIENTO
433124	A001232758	SOLO DANOS	CHOQUE
433125	A001233521	CON HERIDOS	CHOQUE
433126	A001233323	CON HERIDOS	CHOQUE
433127	A001232820	SOLO DANOS	CHOQUE
433128	A001233574	SOLO DANOS	CHOQUE
