"OBJECTID";"FECHA_OCURRENCIA_ACC";"ANO_OCURRENCIA_ACC";"FORMULARIO";"CLASE_ACC"
433497;"2020/11/24 00:00:00+00";2020;"A001233683";"CHOQUE"
433498;"2020/11/26 00:00:00+00";2020;"A001233851";"CHOQUE"
433526;"2020/04/24 00:00:00+00";2020;"A001127914";"CHOQUE"
433527;"2020/04/23 00:00:00+00";2020;"A001135391";"ATROPELLO"
433528;"2020/04/27 00:00:00+00";2020;"A001128061";"CHOQUE"
433529;"2020/04/26 00:00:00+00";2020;"A001128144";"CHOQUE"
433534;"2020/04/22 00:00:00+00";2020;"A001127694";"CHOQUE"
433544;"2020/07/05 00:00:00+00";2020;"A001178395";"CHOQUE"
433545;"2020/07/07 00:00:00+00";2020;"A001177487";"CHOQUE"
433546;"2020/07/07 00:00:00+00";2020;"A001178171";"CHOQUE"
433547;"2020/07/10 00:00:00+00";2020;"A001178863";"CHOQUE"
433548;"2020/06/06 00:00:00+00";2020;"A001176300";"CHOQUE"
433549;"2020/06/16 00:00:00+00";2020;"A001175983";"CHOQUE"
433550;"2020/06/18 00:00:00+00";2020;"A001176576";"CHOQUE"
433551;"2020/06/25 00:00:00+00";2020;"A001177883";"ATROPELLO"
433552;"2020/07/05 00:00:00+00";2020;"A001177049";"CHOQUE"
433553;"2020/06/09 00:00:00+00";2020;"A001176401";"CHOQUE"
433554;"2020/06/19 00:00:00+00";2020;"A001177598";"CHOQUE"
433555;"2020/06/08 00:00:00+00";2020;"A001134046";"VOLCAMIENTO"
433556;"2020/06/14 00:00:00+00";2020;"A001176611";"CHOQUE"
433557;"2020/07/03 00:00:00+00";2020;"A001177359";"ATROPELLO"
433558;"2020/06/12 00:00:00+00";2020;"A001177094";"CHOQUE"
433559;"2020/06/09 00:00:00+00";2020;"A001176669";"CHOQUE"
433560;"2020/07/09 00:00:00+00";2020;"A001178470";"CHOQUE"
433561;"2020/06/10 00:00:00+00";2020;"A001127725";"CHOQUE"
433562;"2020/06/17 00:00:00+00";2020;"A001176556";"CHOQUE"
433563;"2020/07/03 00:00:00+00";2020;"A001178035";"CHOQUE"
433564;"2020/06/19 00:00:00+00";2020;"A001177528";"CHOQUE"
433565;"2020/06/14 00:00:00+00";2020;"A001176818";"CHOQUE"
433566;"2020/06/21 00:00:00+00";2020;"A001177645";"CHOQUE"
433567;"2020/06/22 00:00:00+00";2020;"A001177571";"CHOQUE"
433568;"2020/06/21 00:00:00+00";2020;"A001176569";"CAIDA DE OCUPANTE"
433569;"2020/06/23 00:00:00+00";2020;"A001177595";"CHOQUE"
433570;"2020/06/23 00:00:00+00";2020;"A001177426";"CHOQUE"
433571;"2020/06/08 00:00:00+00";2020;"A001176887";"CHOQUE"
433572;"2020/06/10 00:00:00+00";2020;"A001176725";"CHOQUE"
433573;"2020/06/28 00:00:00+00";2020;"A001177518";"ATROPELLO"
433574;"2020/06/11 00:00:00+00";2020;"A001176956";"CHOQUE"
433575;"2020/06/10 00:00:00+00";2020;"A001176164";"CHOQUE"
433576;"2020/06/24 00:00:00+00";2020;"A001136259";"CHOQUE"
433577;"2020/07/03 00:00:00+00";2020;"A001178347";"CHOQUE"
433578;"2020/06/09 00:00:00+00";2020;"A001176370";"CHOQUE"
433579;"2020/06/12 00:00:00+00";2020;"A001177225";"CHOQUE"
433580;"2020/06/17 00:00:00+00";2020;"A001128631";"CHOQUE"
433581;"2020/06/12 00:00:00+00";2020;"A001128678";"CHOQUE"
433582;"2020/06/05 00:00:00+00";2020;"A001128297";"CHOQUE"
433583;"2020/06/05 00:00:00+00";2020;"A001176630";"CHOQUE"
433624;"2020/05/26 00:00:00+00";2020;"A001136671";"CHOQUE"
433627;"2020/11/12 00:00:00+00";2020;"A001184979";"CHOQUE"
433628;"2020/11/11 00:00:00+00";2020;"A001232513";"CHOQUE"
433629;"2020/11/11 00:00:00+00";2020;"A001232709";"CHOQUE"
433630;"2020/11/11 00:00:00+00";2020;"A001232867";"CHOQUE"
433631;"2020/11/13 00:00:00+00";2020;"A001232969";"CHOQUE"
433632;"2020/11/14 00:00:00+00";2020;"A001232625";"CHOQUE"
433633;"2020/11/13 00:00:00+00";2020;"A001232869";"CHOQUE"
433634;"2020/11/12 00:00:00+00";2020;"A001232997";"CHOQUE"
433635;"2020/11/11 00:00:00+00";2020;"A001184746";"CHOQUE"
433636;"2020/11/13 00:00:00+00";2020;"A001233000";"CHOQUE"
433637;"2020/11/13 00:00:00+00";2020;"A001232877";"CHOQUE"
433638;"2020/11/13 00:00:00+00";2020;"A001232613";"CHOQUE"
433639;"2020/11/12 00:00:00+00";2020;"A001232058";"CHOQUE"
433640;"2020/11/14 00:00:00+00";2020;"A001232990";"ATROPELLO"
433641;"2020/11/13 00:00:00+00";2020;"A001233048";"ATROPELLO"
433642;"2020/11/12 00:00:00+00";2020;"A001182642";"CHOQUE"
433643;"2020/11/14 00:00:00+00";2020;"A001232778";"ATROPELLO"
433644;"2020/11/12 00:00:00+00";2020;"A001232847";"CHOQUE"
433645;"2020/11/13 00:00:00+00";2020;"A001232674";"CHOQUE"
433646;"2020/11/13 00:00:00+00";2020;"A001232706";"CHOQUE"
433647;"2020/11/13 00:00:00+00";2020;"A001232876";"ATROPELLO"
433648;"2020/11/14 00:00:00+00";2020;"A001233180";"ATROPELLO"
433649;"2020/11/15 00:00:00+00";2020;"A001233137";"ATROPELLO"
433650;"2020/11/13 00:00:00+00";2020;"A001232940";"CHOQUE"
433651;"2020/11/13 00:00:00+00";2020;"A001232753";"CAIDA DE OCUPANTE"
433652;"2020/11/13 00:00:00+00";2020;"A001232933";"CHOQUE"
433653;"2020/11/14 00:00:00+00";2020;"A001232579";"ATROPELLO"
433654;"2020/11/12 00:00:00+00";2020;"A001232863";"CHOQUE"
433655;"2020/11/12 00:00:00+00";2020;"A001232824";"CHOQUE"
433656;"2020/11/12 00:00:00+00";2020;"A001232053";"CHOQUE"
433657;"2020/11/15 00:00:00+00";2020;"A001232797";"CHOQUE"
433658;"2020/11/04 00:00:00+00";2020;"A001184989";"CHOQUE"
433659;"2020/11/15 00:00:00+00";2020;"A001232043";"CHOQUE"
433660;"2020/11/13 00:00:00+00";2020;"A001184835";"CHOQUE"
433661;"2020/11/15 00:00:00+00";2020;"A001233176";"CHOQUE"
433662;"2020/11/17 00:00:00+00";2020;"A001232676";"CHOQUE"
433663;"2020/11/20 00:00:00+00";2020;"A001184950";"CHOQUE"
433664;"2020/11/17 00:00:00+00";2020;"A001185131";"CHOQUE"
433665;"2020/10/08 00:00:00+00";2020;"A001183594";"CHOQUE"
433666;"2020/11/17 00:00:00+00";2020;"A001233023";"CHOQUE"
433667;"2020/11/19 00:00:00+00";2020;"A001233324";"ATROPELLO"
433668;"2020/11/18 00:00:00+00";2020;"A001233432";"CHOQUE"
433669;"2020/11/19 00:00:00+00";2020;"A001233423";"CHOQUE"
433670;"2020/06/26 00:00:00+00";2020;"A001177582";"CHOQUE"
433671;"2020/06/12 00:00:00+00";2020;"A001177172";"CHOQUE"
433672;"2020/06/27 00:00:00+00";2020;"A001177517";"CHOQUE"
433673;"2020/06/13 00:00:00+00";2020;"A001176076";"CHOQUE"
433674;"2020/06/24 00:00:00+00";2020;"A001177635";"ATROPELLO"
433675;"2020/06/12 00:00:00+00";2020;"A001177003";"VOLCAMIENTO"
433676;"2020/07/15 00:00:00+00";2020;"A001178755";"CHOQUE"
433677;"2020/07/15 00:00:00+00";2020;"A001178474";"CHOQUE"
433679;"2020/06/06 00:00:00+00";2020;"A001175882";"CHOQUE"
433680;"2020/06/08 00:00:00+00";2020;"A001176240";"CHOQUE"
433681;"2020/06/09 00:00:00+00";2020;"A001176812";"CHOQUE"
433682;"2020/06/22 00:00:00+00";2020;"A001177434";"CHOQUE"
433683;"2020/06/24 00:00:00+00";2020;"A001128004";"CAIDA DE OCUPANTE"
433684;"2020/06/18 00:00:00+00";2020;"A001177244";"CHOQUE"
433685;"2020/06/18 00:00:00+00";2020;"A001177263";"CHOQUE"
433686;"2020/07/06 00:00:00+00";2020;"A001178183";"ATROPELLO"
433687;"2020/06/29 00:00:00+00";2020;"A001177343";"CHOQUE"
433688;"2020/05/29 00:00:00+00";2020;"A001176267";"CHOQUE"
433689;"2020/06/28 00:00:00+00";2020;"A001177671";"CHOQUE"
433690;"2020/06/15 00:00:00+00";2020;"A001176686";"CHOQUE"
433691;"2020/06/08 00:00:00+00";2020;"A001176241";"CHOQUE"
433692;"2020/07/05 00:00:00+00";2020;"A001178229";"ATROPELLO"
433693;"2020/07/05 00:00:00+00";2020;"A001178421";"CHOQUE"
433694;"2020/06/05 00:00:00+00";2020;"A001176499";"CHOQUE"
433695;"2020/07/14 00:00:00+00";2020;"A001178441";"CHOQUE"
433696;"2020/05/29 00:00:00+00";2020;"A001176503";"CHOQUE"
433697;"2020/06/12 00:00:00+00";2020;"A001176734";"CHOQUE"
433698;"2020/06/15 00:00:00+00";2020;"A001177173";"CHOQUE"
433699;"2020/06/26 00:00:00+00";2020;"A001177397";"CHOQUE"
433701;"2020/07/06 00:00:00+00";2020;"A001177787";"CHOQUE"
433702;"2020/07/15 00:00:00+00";2020;"A001178891";"CHOQUE"
433703;"2020/07/10 00:00:00+00";2020;"A001178684";"CHOQUE"
433704;"2020/07/11 00:00:00+00";2020;"A001177546";"CHOQUE"
433705;"2020/06/17 00:00:00+00";2020;"A001177146";"CHOQUE"
433706;"2020/06/19 00:00:00+00";2020;"A001175819";"CHOQUE"
433707;"2020/06/20 00:00:00+00";2020;"A001177624";"CHOQUE"
433708;"2020/06/04 00:00:00+00";2020;"A001176743";"CHOQUE"
433709;"2020/06/08 00:00:00+00";2020;"A001176920";"CHOQUE"
433710;"2020/06/14 00:00:00+00";2020;"A001128298";"CHOQUE"
433711;"2020/06/02 00:00:00+00";2020;"A001128667";"CHOQUE"
433712;"2020/06/25 00:00:00+00";2020;"A001177358";"CAIDA DE OCUPANTE"
433713;"2020/12/18 00:00:00+00";2020;"A001235831";"CHOQUE"
433714;"2020/12/14 00:00:00+00";2020;"A001235453";"CHOQUE"
433715;"2020/12/17 00:00:00+00";2020;"A001236102";"CHOQUE"
433716;"2020/12/20 00:00:00+00";2020;"A001235287";"CHOQUE"
433717;"2020/12/19 00:00:00+00";2020;"A001236158";"CHOQUE"
433718;"2020/12/20 00:00:00+00";2020;"A001235182";"CHOQUE"
433719;"2020/12/21 00:00:00+00";2020;"A001235349";"CHOQUE"
433720;"2020/12/07 00:00:00+00";2020;"A001235202";"CHOQUE"
433721;"2020/12/18 00:00:00+00";2020;"A001235393";"CHOQUE"
433722;"2020/12/08 00:00:00+00";2020;"A001184556";"CHOQUE"
433723;"2020/12/06 00:00:00+00";2020;"A001235058";"CHOQUE"
433724;"2020/12/19 00:00:00+00";2020;"A001236092";"CHOQUE"
433725;"2020/12/12 00:00:00+00";2020;"A001235118";"CHOQUE"
433726;"2020/12/07 00:00:00+00";2020;"A001234716";"CHOQUE"
433727;"2020/12/18 00:00:00+00";2020;"A001235882";"CHOQUE"
433728;"2020/12/05 00:00:00+00";2020;"A001234749";"CHOQUE"
433729;"2020/12/19 00:00:00+00";2020;"A001235263";"CHOQUE"
433730;"2020/12/18 00:00:00+00";2020;"A001235957";"CHOQUE"
433731;"2020/12/21 00:00:00+00";2020;"A001235569";"CHOQUE"
433732;"2020/12/19 00:00:00+00";2020;"A001235397";"CHOQUE"
433733;"2020/12/19 00:00:00+00";2020;"A001235051";"CHOQUE"
433734;"2020/12/21 00:00:00+00";2020;"A001235640";"ATROPELLO"
433735;"2020/12/07 00:00:00+00";2020;"A001235143";"CHOQUE"
433736;"2020/12/12 00:00:00+00";2020;"A001235240";"CHOQUE"
433737;"2020/12/14 00:00:00+00";2020;"A001235183";"CHOQUE"
433738;"2020/12/19 00:00:00+00";2020;"A001235811";"ATROPELLO"
433739;"2020/12/17 00:00:00+00";2020;"A001235394";"CHOQUE"
433740;"2020/12/20 00:00:00+00";2020;"A001236222";"CHOQUE"
433741;"2020/12/04 00:00:00+00";2020;"A001234706";"CHOQUE"
433742;"2020/12/05 00:00:00+00";2020;"A001234936";"CHOQUE"
433743;"2020/12/21 00:00:00+00";2020;"A001235823";"CHOQUE"
433744;"2020/12/12 00:00:00+00";2020;"A001234340";"CHOQUE"
433745;"2020/12/17 00:00:00+00";2020;"A001235851";"CHOQUE"
433746;"2020/12/19 00:00:00+00";2020;"A001236056";"CHOQUE"
433747;"2020/12/20 00:00:00+00";2020;"A001236233";"CHOQUE"
433748;"2020/12/20 00:00:00+00";2020;"A001235893";"CHOQUE"
433749;"2020/12/13 00:00:00+00";2020;"A001235489";"CHOQUE"
433750;"2020/12/06 00:00:00+00";2020;"A001235035";"CHOQUE"
433751;"2020/12/02 00:00:00+00";2020;"A001234308";"CHOQUE"
433752;"2020/12/04 00:00:00+00";2020;"A001234098";"CHOQUE"
433753;"2020/12/18 00:00:00+00";2020;"A001235541";"CHOQUE"
433754;"2020/12/19 00:00:00+00";2020;"A001235180";"CHOQUE"
433755;"2020/01/22 00:00:00+00";2020;"A001131356";"CHOQUE"
433766;"2020/03/14 00:00:00+00";2020;"A001136648";"CHOQUE"
433775;"2020/05/15 00:00:00+00";2020;"A001127902";"CHOQUE"
433793;"2020/08/02 00:00:00+00";2020;"A001179040";"CHOQUE"
433799;"2020/12/19 00:00:00+00";2020;"A001235190";"CHOQUE"
433800;"2020/12/21 00:00:00+00";2020;"A001236254";"CHOQUE"
433801;"2020/12/20 00:00:00+00";2020;"A001235667";"CHOQUE"
433802;"2020/11/24 00:00:00+00";2020;"A001233808";"CHOQUE"
433803;"2020/12/19 00:00:00+00";2020;"A001235678";"CHOQUE"
433804;"2020/12/20 00:00:00+00";2020;"A001236089";"CAIDA DE OCUPANTE"
433805;"2020/12/22 00:00:00+00";2020;"A001235574";"CHOQUE"
433806;"2020/12/20 00:00:00+00";2020;"A001236231";"CHOQUE"
433807;"2020/12/21 00:00:00+00";2020;"A001235313";"ATROPELLO"
433808;"2020/12/20 00:00:00+00";2020;"A001235497";"CHOQUE"
433809;"2020/12/19 00:00:00+00";2020;"A001235863";"CHOQUE"
433810;"2020/12/21 00:00:00+00";2020;"A001236162";"CHOQUE"
433811;"2020/12/21 00:00:00+00";2020;"A001235761";"CHOQUE"
433812;"2020/12/21 00:00:00+00";2020;"A001236171";"CHOQUE"
433813;"2020/12/19 00:00:00+00";2020;"A001185120";"CHOQUE"
433814;"2020/12/19 00:00:00+00";2020;"A001235109";"CHOQUE"
433815;"2020/12/21 00:00:00+00";2020;"A001236165";"CHOQUE"
433816;"2020/12/21 00:00:00+00";2020;"A001236134";"CHOQUE"
433817;"2020/12/21 00:00:00+00";2020;"A001235327";"ATROPELLO"
433818;"2020/12/18 00:00:00+00";2020;"A001235172";"CHOQUE"
433819;"2020/12/21 00:00:00+00";2020;"A001234903";"CHOQUE"
433820;"2020/12/19 00:00:00+00";2020;"A001236012";"CHOQUE"
433821;"2020/12/18 00:00:00+00";2020;"A001235461";"CHOQUE"
433822;"2020/12/20 00:00:00+00";2020;"A001236187";"CHOQUE"
433823;"2020/12/21 00:00:00+00";2020;"A001235952";"CHOQUE"
433824;"2020/12/21 00:00:00+00";2020;"A001235994";"CHOQUE"
433825;"2020/12/18 00:00:00+00";2020;"A001235772";"CHOQUE"
433826;"2020/12/21 00:00:00+00";2020;"A001236135";"CHOQUE"
433827;"2020/12/18 00:00:00+00";2020;"A001236150";"CHOQUE"
433828;"2020/12/21 00:00:00+00";2020;"A001235307";"CHOQUE"
433829;"2020/12/21 00:00:00+00";2020;"A001235973";"CHOQUE"
433830;"2020/12/21 00:00:00+00";2020;"A001235638";"CHOQUE"
433831;"2020/12/18 00:00:00+00";2020;"A001235108";"CHOQUE"
433832;"2020/12/19 00:00:00+00";2020;"A001234817";"CHOQUE"
433833;"2020/12/18 00:00:00+00";2020;"A001235781";"CHOQUE"
433834;"2020/12/20 00:00:00+00";2020;"A001236241";"ATROPELLO"
433835;"2020/12/21 00:00:00+00";2020;"A001236148";"CHOQUE"
433836;"2020/12/19 00:00:00+00";2020;"A001236211";"CHOQUE"
433837;"2020/12/21 00:00:00+00";2020;"A001235594";"ATROPELLO"
433838;"2020/10/09 00:00:00+00";2020;"A001182962";"CHOQUE"
433839;"2020/03/16 00:00:00+00";2020;"A001135147";"CHOQUE"
433840;"2020/01/18 00:00:00+00";2020;"A001129220";"CHOQUE"
433841;"2020/09/02 00:00:00+00";2020;"A001181107";"CHOQUE"
433842;"2020/07/07 00:00:00+00";2020;"A001178513";"CHOQUE"
433844;"2020/05/30 00:00:00+00";2020;"A001176541";"CHOQUE"
433847;"2020/05/30 00:00:00+00";2020;"A001176204";"CHOQUE"
433848;"2020/06/04 00:00:00+00";2020;"A001176389";"CHOQUE"
433857;"2020/06/04 00:00:00+00";2020;"A001176544";"CHOQUE"
433858;"2020/03/05 00:00:00+00";2020;"A001135476";"CHOQUE"
433859;"2020/06/06 00:00:00+00";2020;"A001176614";"ATROPELLO"
433860;"2020/05/06 00:00:00+00";2020;"A001128599";"CHOQUE"
433861;"2020/05/26 00:00:00+00";2020;"A001176288";"CHOQUE"
433862;"2020/05/29 00:00:00+00";2020;"A001176345";"CHOQUE"
433863;"2020/05/30 00:00:00+00";2020;"A001176424";"CHOQUE"
433865;"2020/06/04 00:00:00+00";2020;"A001176252";"CHOQUE"
433869;"2020/05/25 00:00:00+00";2020;"A001176063";"CHOQUE"
433870;"2020/01/17 00:00:00+00";2020;"A001130953";"CHOQUE"
433871;"2020/05/30 00:00:00+00";2020;"A001176083";"CHOQUE"
433872;"2020/05/29 00:00:00+00";2020;"A001127642";"CHOQUE"
433873;"2020/06/04 00:00:00+00";2020;"A001175978";"CHOQUE"
433874;"2020/06/05 00:00:00+00";2020;"A001176744";"CHOQUE"
433876;"2020/05/30 00:00:00+00";2020;"A001176092";"CHOQUE"
433877;"2020/05/31 00:00:00+00";2020;"A001127783";"CHOQUE"
433878;"2020/05/31 00:00:00+00";2020;"A001176480";"CHOQUE"
433879;"2020/05/31 00:00:00+00";2020;"A001176570";"CHOQUE"
433881;"2020/05/30 00:00:00+00";2020;"A001175994";"CHOQUE"
433882;"2020/06/04 00:00:00+00";2020;"A001176262";"CHOQUE"
433883;"2020/06/04 00:00:00+00";2020;"A001176777";"CHOQUE"
433884;"2020/06/06 00:00:00+00";2020;"A001176323";"CHOQUE"
433886;"2020/09/01 00:00:00+00";2020;"A001180558";"CHOQUE"
433887;"2020/07/13 00:00:00+00";2020;"A001178435";"CHOQUE"
433888;"2020/10/16 00:00:00+00";2020;"A001184081";"CHOQUE"
433889;"2020/09/08 00:00:00+00";2020;"A001181740";"CHOQUE"
433890;"2020/10/24 00:00:00+00";2020;"A001184135";"CHOQUE"
433891;"2020/10/27 00:00:00+00";2020;"A001185089";"CHOQUE"
433892;"2020/10/14 00:00:00+00";2020;"A001184187";"CHOQUE"
433893;"2020/08/02 00:00:00+00";2020;"A001178668";"CHOQUE"
433894;"2020/07/27 00:00:00+00";2020;"A001178409";"CHOQUE"
433895;"2020/10/26 00:00:00+00";2020;"A001184110";"CHOQUE"
433896;"2020/10/28 00:00:00+00";2020;"A001185009";"CHOQUE"
433897;"2020/07/25 00:00:00+00";2020;"A001179339";"CHOQUE"
433898;"2020/07/09 00:00:00+00";2020;"A001178471";"CHOQUE"
433899;"2020/08/21 00:00:00+00";2020;"A001180452";"CHOQUE"
433900;"2020/08/24 00:00:00+00";2020;"A001180450";"CHOQUE"
433901;"2020/08/22 00:00:00+00";2020;"A001180706";"CHOQUE"
433902;"2020/10/28 00:00:00+00";2020;"A001184765";"CHOQUE"
433903;"2020/10/30 00:00:00+00";2020;"A001185249";"CHOQUE"
433904;"2020/10/04 00:00:00+00";2020;"A001183422";"CHOQUE"
433905;"2020/08/01 00:00:00+00";2020;"A001179442";"CHOQUE"
433906;"2020/07/10 00:00:00+00";2020;"A001178558";"CHOQUE"
433907;"2020/10/10 00:00:00+00";2020;"A001183734";"CHOQUE"
433908;"2020/10/09 00:00:00+00";2020;"A001183236";"CHOQUE"
433909;"2020/08/09 00:00:00+00";2020;"A001179640";"CHOQUE"
433910;"2020/08/19 00:00:00+00";2020;"A001179903";"CHOQUE"
433911;"2020/07/28 00:00:00+00";2020;"A001179524";"CHOQUE"
433912;"2020/08/31 00:00:00+00";2020;"A001180989";"CHOQUE"
433913;"2020/08/10 00:00:00+00";2020;"A001179794";"CHOQUE"
433914;"2020/10/15 00:00:00+00";2020;"A001183679";"ATROPELLO"
433915;"2020/09/04 00:00:00+00";2020;"A001179366";"CHOQUE"
433916;"2020/10/23 00:00:00+00";2020;"A001183641";"CHOQUE"
433917;"2020/10/28 00:00:00+00";2020;"A001184941";"CHOQUE"
433918;"2020/10/28 00:00:00+00";2020;"A001184959";"CHOQUE"
433919;"2020/10/29 00:00:00+00";2020;"A001184821";"CHOQUE"
433920;"2020/10/03 00:00:00+00";2020;"A001183229";"CHOQUE"
433921;"2020/10/23 00:00:00+00";2020;"A001184795";"CHOQUE"
433922;"2020/10/23 00:00:00+00";2020;"A001183939";"CHOQUE"
433923;"2020/09/12 00:00:00+00";2020;"A001181822";"CHOQUE"
433924;"2020/10/17 00:00:00+00";2020;"A001184030";"CHOQUE"
433925;"2020/10/25 00:00:00+00";2020;"A001184141";"ATROPELLO"
433926;"2020/07/01 00:00:00+00";2020;"A001177626";"CHOQUE"
433927;"2020/07/04 00:00:00+00";2020;"A001177713";"ATROPELLO"
433928;"2020/07/04 00:00:00+00";2020;"A001178181";"CHOQUE"
433929;"2020/07/04 00:00:00+00";2020;"A001178225";"ATROPELLO"
433930;"2020/07/04 00:00:00+00";2020;"A001178381";"CHOQUE"
433931;"2020/07/03 00:00:00+00";2020;"A001178321";"ATROPELLO"
433932;"2020/07/04 00:00:00+00";2020;"A001178394";"CHOQUE"
433933;"2020/07/03 00:00:00+00";2020;"A001177152";"ATROPELLO"
433934;"2020/07/04 00:00:00+00";2020;"A001178119";"CHOQUE"
433935;"2020/06/12 00:00:00+00";2020;"A001177149";"CHOQUE"
433936;"2020/07/04 00:00:00+00";2020;"A001178056";"CHOQUE"
433937;"2020/07/03 00:00:00+00";2020;"A001178034";"CHOQUE"
433938;"2020/07/03 00:00:00+00";2020;"A001178089";"CHOQUE"
433939;"2020/07/04 00:00:00+00";2020;"A001178170";"CHOQUE"
433940;"2020/07/04 00:00:00+00";2020;"A001178242";"CHOQUE"
433941;"2020/07/04 00:00:00+00";2020;"A001178380";"CHOQUE"
433942;"2020/07/05 00:00:00+00";2020;"A001178301";"CHOQUE"
433943;"2020/07/05 00:00:00+00";2020;"A001177731";"CHOQUE"
433944;"2020/07/06 00:00:00+00";2020;"A001178235";"CHOQUE"
433945;"2020/06/15 00:00:00+00";2020;"A001177076";"CHOQUE"
433946;"2020/07/04 00:00:00+00";2020;"A001177800";"CHOQUE"
433947;"2020/06/15 00:00:00+00";2020;"A001176432";"CHOQUE"
433948;"2020/07/01 00:00:00+00";2020;"A001178168";"CHOQUE"
433949;"2020/07/02 00:00:00+00";2020;"A001177926";"CHOQUE"
433950;"2020/07/04 00:00:00+00";2020;"A001176238";"CHOQUE"
433951;"2020/07/04 00:00:00+00";2020;"A001177361";"VOLCAMIENTO"
433952;"2020/07/02 00:00:00+00";2020;"A001178105";"CHOQUE"
433953;"2020/07/02 00:00:00+00";2020;"A001177603";"CHOQUE"
433954;"2020/07/03 00:00:00+00";2020;"A001176096";"CHOQUE"
433955;"2020/07/04 00:00:00+00";2020;"A001178177";"ATROPELLO"
433956;"2020/07/04 00:00:00+00";2020;"A001178212";"CHOQUE"
433957;"2020/06/15 00:00:00+00";2020;"A001176537";"CHOQUE"
433958;"2020/07/05 00:00:00+00";2020;"A001177058";"ATROPELLO"
433959;"2020/07/04 00:00:00+00";2020;"A001178224";"ATROPELLO"
433960;"2020/11/04 00:00:00+00";2020;"A001232034";"CAIDA DE OCUPANTE"
433961;"2020/11/27 00:00:00+00";2020;"A001234218";"CHOQUE"
433962;"2020/12/01 00:00:00+00";2020;"A001234122";"CHOQUE"
433963;"2020/11/28 00:00:00+00";2020;"A001232934";"CHOQUE"
433964;"2020/11/30 00:00:00+00";2020;"A001234515";"CHOQUE"
433965;"2020/11/28 00:00:00+00";2020;"A001233330";"CHOQUE"
433966;"2020/11/30 00:00:00+00";2020;"A001234594";"CHOQUE"
433967;"2020/11/30 00:00:00+00";2020;"A001234237";"CHOQUE"
433968;"2020/11/29 00:00:00+00";2020;"A001185078";"CHOQUE"
433969;"2020/12/01 00:00:00+00";2020;"A001233290";"CHOQUE"
433970;"2020/10/27 00:00:00+00";2020;"A001184953";"CHOQUE"
433971;"2020/10/28 00:00:00+00";2020;"A001185177";"CHOQUE"
433972;"2020/10/27 00:00:00+00";2020;"A001184940";"CHOQUE"
433973;"2020/10/28 00:00:00+00";2020;"A001184904";"CHOQUE"
433974;"2020/10/29 00:00:00+00";2020;"A001183478";"CHOQUE"
433975;"2020/10/03 00:00:00+00";2020;"A001182734";"CHOQUE"
433976;"2020/07/28 00:00:00+00";2020;"A001178829";"CHOQUE"
433977;"2020/10/08 00:00:00+00";2020;"A001183768";"CHOQUE"
433978;"2020/10/08 00:00:00+00";2020;"A001182929";"CHOQUE"
433979;"2020/09/19 00:00:00+00";2020;"A001182295";"ATROPELLO"
433980;"2020/10/08 00:00:00+00";2020;"A001183605";"CHOQUE"
433981;"2020/08/26 00:00:00+00";2020;"A001180723";"CHOQUE"
433982;"2020/08/27 00:00:00+00";2020;"A001181003";"CHOQUE"
433983;"2020/10/23 00:00:00+00";2020;"A001184727";"VOLCAMIENTO"
433984;"2020/10/26 00:00:00+00";2020;"A001184741";"ATROPELLO"
433985;"2020/10/09 00:00:00+00";2020;"A001183588";"CHOQUE"
433986;"2020/07/24 00:00:00+00";2020;"A001178839";"CHOQUE"
433987;"2020/07/27 00:00:00+00";2020;"A001179244";"CHOQUE"
433988;"2020/08/20 00:00:00+00";2020;"A001180449";"CHOQUE"
433989;"2020/10/16 00:00:00+00";2020;"A001184031";"ATROPELLO"
433990;"2020/09/04 00:00:00+00";2020;"A001181262";"CHOQUE"
433991;"2020/10/30 00:00:00+00";2020;"A001185030";"CHOQUE"
433992;"2020/10/29 00:00:00+00";2020;"A001185094";"CHOQUE"
433993;"2020/10/30 00:00:00+00";2020;"A001184415";"CHOQUE"
433994;"2020/10/29 00:00:00+00";2020;"A001184820";"CHOQUE"
433995;"2020/10/27 00:00:00+00";2020;"A001184554";"CAIDA DE OCUPANTE"
433996;"2020/10/29 00:00:00+00";2020;"A001184762";"CHOQUE"
433997;"2020/10/29 00:00:00+00";2020;"A001185199";"CHOQUE"
433998;"2020/10/29 00:00:00+00";2020;"A001184649";"ATROPELLO"
433999;"2020/10/29 00:00:00+00";2020;"A001185065";"CHOQUE"
434000;"2020/10/29 00:00:00+00";2020;"A001185209";"CHOQUE"
434001;"2020/10/29 00:00:00+00";2020;"A001184477";"CAIDA DE OCUPANTE"
434002;"2020/10/29 00:00:00+00";2020;"A001184774";"CHOQUE"
434003;"2020/10/29 00:00:00+00";2020;"A001184473";"CHOQUE"
434004;"2020/10/29 00:00:00+00";2020;"A001185126";"CHOQUE"
434005;"2020/10/30 00:00:00+00";2020;"A001185022";"CHOQUE"
434006;"2020/10/27 00:00:00+00";2020;"A001183355";"CHOQUE"
434007;"2020/10/29 00:00:00+00";2020;"A001184452";"ATROPELLO"
434008;"2020/10/29 00:00:00+00";2020;"A001184740";"CHOQUE"
434009;"2020/10/29 00:00:00+00";2020;"A001184733";"CAIDA DE OCUPANTE"
434010;"2020/10/29 00:00:00+00";2020;"A001185186";"CHOQUE"
434011;"2020/10/27 00:00:00+00";2020;"A001184682";"CHOQUE"
